,dept,dist,station,value,date
385076,Revenue,Salem,Yercaud,49.2,20-07-2015
385157,Revenue,Salem,sankaridurg,15,21-07-2015
385266,Revenue,Salem,Salem,12.8,22-07-2015
385285,Revenue,Salem,Attur,9.6,22-07-2015
385340,Revenue,Salem,Yercaud,3.8,22-07-2015
385371,Revenue,Salem,Valappady,1.4,22-07-2015
385387,Revenue,Salem,Mettur,0.2,22-07-2015
385445,Revenue,Salem,Yercaud,6,23-07-2015
385540,Revenue,Salem,Yercaud,21.2,24-07-2015
385550,Revenue,Salem,Gangavalli,17.3,24-07-2015
385577,Revenue,Salem,Thammampatti,10.4,24-07-2015
385582,Revenue,Salem,Salem,9.4,24-07-2015
385619,Revenue,Salem,Omalur,4,24-07-2015
385631,Revenue,Salem,Attur,2.6,24-07-2015
385660,Revenue,Salem,Valappady,1,24-07-2015
385677,Revenue,Salem,Valappady,14,25-07-2015
385693,Revenue,Salem,Yercaud,1.2,25-07-2015
385694,Revenue,Salem,Salem,0.7,25-07-2015
385733,Revenue,Salem,Omalur,7.3,26-07-2015
385735,Revenue,Salem,Salem,7.2,26-07-2015
385755,Revenue,Salem,Yercaud,4,26-07-2015
385761,Revenue,Salem,Valappady,2.4,26-07-2015
385762,Revenue,Salem,Gangavalli,2.3,26-07-2015
385914,Revenue,Salem,sankaridurg,17,28-07-2015
385916,Revenue,Salem,Thammampatti,15.2,28-07-2015
385941,Revenue,Salem,Yercaud,5.4,28-07-2015
385944,Revenue,Salem,Salem,5,28-07-2015
385945,Revenue,Salem,Valappady,5,28-07-2015
385965,Revenue,Salem,Omalur,2,28-07-2015
386102,Revenue,Salem,Yercaud,44.2,01-08-2015
386158,Revenue,Salem,Salem,0.3,01-08-2015
386159,Revenue,Salem,Mettur,0.2,01-08-2015
386220,Revenue,Salem,Mettur,7.8,02-08-2015
386249,Revenue,Salem,Yercaud,2.4,02-08-2015
386258,Revenue,Salem,Valappady,1.6,02-08-2015
386265,Revenue,Salem,Salem,1,02-08-2015
386311,Revenue,Salem,Yercaud,36.8,04-08-2015
386333,Revenue,Salem,sankaridurg,18,04-08-2015
386377,Revenue,Salem,Edapadi,5.2,04-08-2015
386400,Revenue,Salem,Mettur,3.2,04-08-2015
386407,Revenue,Salem,Omalur,3,04-08-2015
386411,Revenue,Salem,Salem,2.7,04-08-2015
386430,Revenue,Salem,Valappady,1.8,04-08-2015
386483,Revenue,Salem,Yercaud,13,05-08-2015
386534,Revenue,Salem,Omalur,31,06-08-2015
386539,Revenue,Salem,Yercaud,14.8,06-08-2015
386547,Revenue,Salem,Valappady,10,06-08-2015
386587,Revenue,Salem,Salem,0.5,06-08-2015
386609,Revenue,Salem,Salem,2,07-08-2015
386635,Revenue,Salem,Edapadi,2,08-08-2015
386669,Revenue,Salem,Yercaud,1,10-08-2015
386685,Revenue,Salem,Edapadi,12,11-08-2015
386694,Revenue,Salem,Salem,5.2,11-08-2015
386709,Revenue,Salem,Yercaud,2.6,11-08-2015
386873,Revenue,Salem,Yercaud,37.2,16-08-2015
386875,Revenue,Salem,Attur,36.8,16-08-2015
386885,Revenue,Salem,sankaridurg,28,16-08-2015
386890,Revenue,Salem,Valappady,26,16-08-2015
386897,Revenue,Salem,Salem,22.9,16-08-2015
386967,Revenue,Salem,Thammampatti,4.2,16-08-2015
386973,Revenue,Salem,Omalur,4,16-08-2015
386993,Revenue,Salem,Mettur,1.8,16-08-2015
386997,Revenue,Salem,Edapadi,1.4,16-08-2015
387199,Revenue,Salem,Mettur,6.8,17-08-2015
387226,Revenue,Salem,Salem,2.6,17-08-2015
387234,Revenue,Salem,Yercaud,1.8,17-08-2015
387246,Revenue,Salem,Edapadi,47.4,18-08-2015
387272,Revenue,Salem,Yercaud,14.6,18-08-2015
387273,Revenue,Salem,Attur,13.6,18-08-2015
387276,Revenue,Salem,Salem,12.2,18-08-2015
387277,Revenue,Salem,Valappady,12,18-08-2015
387336,Revenue,Salem,Mettur,0.2,18-08-2015
387340,Revenue,Salem,Thammampatti,44.3,19-08-2015
387354,Revenue,Salem,Gangavalli,20.3,19-08-2015
387369,Revenue,Salem,Attur,10.4,19-08-2015
387398,Revenue,Salem,Yercaud,3.6,19-08-2015
387559,Revenue,Salem,Yercaud,24.8,22-08-2015
387573,Revenue,Salem,Omalur,17,22-08-2015
387576,Revenue,Salem,Mettur,16.4,22-08-2015
387609,Revenue,Salem,Salem,12,22-08-2015
387686,Revenue,Salem,Attur,3.6,22-08-2015
387742,Revenue,Salem,Omalur,51,23-08-2015
387755,Revenue,Salem,Salem,42.3,23-08-2015
387776,Revenue,Salem,Thammampatti,32.6,23-08-2015
387789,Revenue,Salem,Yercaud,27,23-08-2015
387803,Revenue,Salem,Mettur,22.6,23-08-2015
387813,Revenue,Salem,Gangavalli,20,23-08-2015
387823,Revenue,Salem,sankaridurg,17,23-08-2015
387907,Revenue,Salem,Valappady,4,23-08-2015
387927,Revenue,Salem,Attur,2.4,23-08-2015
387935,Revenue,Salem,Edapadi,2,23-08-2015
387992,Revenue,Salem,Omalur,8,24-08-2015
387996,Revenue,Salem,Edapadi,6,24-08-2015
388000,Revenue,Salem,Yercaud,5.2,24-08-2015
388015,Revenue,Salem,Mettur,2.2,24-08-2015
388022,Revenue,Salem,sankaridurg,2,24-08-2015
388028,Revenue,Salem,Salem,0.4,24-08-2015
388112,Revenue,Salem,Yercaud,13,28-08-2015
388152,Revenue,Salem,Omalur,1,28-08-2015
388153,Revenue,Salem,Salem,0.7,28-08-2015
388156,Revenue,Salem,Omalur,7,29-08-2015
388157,Revenue,Salem,Yercaud,5.8,29-08-2015
388174,Revenue,Salem,sankaridurg,20.2,31-08-2015
388178,Revenue,Salem,Attur,13.6,31-08-2015
388292,Revenue,Salem,Yercaud,1.2,02-09-2015
388309,Revenue,Salem,Gangavalli,45.1,03-09-2015
388379,Revenue,Salem,Attur,4.6,03-09-2015
388419,Revenue,Salem,sankaridurg,15,04-09-2015
388450,Revenue,Salem,Yercaud,6,04-09-2015
388482,Revenue,Salem,Attur,50.4,05-09-2015
388488,Revenue,Salem,Gangavalli,38.2,05-09-2015
388499,Revenue,Salem,Mettur,23.8,05-09-2015
388504,Revenue,Salem,Valappady,21,05-09-2015
388514,Revenue,Salem,Yercaud,16,05-09-2015
388516,Revenue,Salem,Thammampatti,15.8,05-09-2015
388532,Revenue,Salem,Edapadi,11.6,05-09-2015
388539,Revenue,Salem,Omalur,9.2,05-09-2015
388545,Revenue,Salem,sankaridurg,7,05-09-2015
388593,Revenue,Salem,Salem,1.1,05-09-2015
388699,Revenue,Salem,Yercaud,1,06-09-2015
388707,Revenue,Salem,Yercaud,70.6,07-09-2015
388744,Revenue,Salem,Thammampatti,16.8,07-09-2015
388761,Revenue,Salem,Attur,10.4,07-09-2015
388771,Revenue,Salem,sankaridurg,8,07-09-2015
388788,Revenue,Salem,Salem,3.9,07-09-2015
388791,Revenue,Salem,Omalur,3,07-09-2015
388795,Revenue,Salem,Mettur,2.4,07-09-2015
388824,Revenue,Salem,Edapadi,1,07-09-2015
388843,Revenue,Salem,Yercaud,24.2,08-09-2015
388913,Revenue,Salem,sankaridurg,5.2,08-09-2015
388914,Revenue,Salem,Mettur,5.2,08-09-2015
388934,Revenue,Salem,Edapadi,3.2,08-09-2015
388952,Revenue,Salem,Omalur,2.6,08-09-2015
388955,Revenue,Salem,Salem,2.1,08-09-2015
388966,Revenue,Salem,Thammampatti,1.2,08-09-2015
389145,Revenue,Salem,Omalur,5,11-09-2015
389175,Revenue,Salem,Edapadi,12,12-09-2015
389215,Revenue,Salem,Yercaud,5.8,13-09-2015
389218,Revenue,Salem,Valappady,5,13-09-2015
389219,Revenue,Salem,Salem,4.4,13-09-2015
389226,Revenue,Salem,Edapadi,1.2,13-09-2015
389490,Revenue,Salem,Omalur,18,21-09-2015
389539,Revenue,Salem,Yercaud,1.6,21-09-2015
389559,Revenue,Salem,Yercaud,45.2,23-09-2015
389561,Revenue,Salem,Gangavalli,37.2,23-09-2015
389563,Revenue,Salem,Valappady,24.6,23-09-2015
389568,Revenue,Salem,Salem,15.5,23-09-2015
389576,Revenue,Salem,Attur,6.4,23-09-2015
389585,Revenue,Salem,Omalur,2.4,23-09-2015
389611,Revenue,Salem,Thammampatti,13.2,24-09-2015
389614,Revenue,Salem,Attur,11.6,24-09-2015
389620,Revenue,Salem,Edapadi,8.6,24-09-2015
389632,Revenue,Salem,Omalur,5,24-09-2015
389669,Revenue,Salem,Valappady,0.2,24-09-2015
389693,Revenue,Salem,sankaridurg,27,25-09-2015
389701,Revenue,Salem,Salem,22.9,25-09-2015
389719,Revenue,Salem,Attur,17.6,25-09-2015
389720,Revenue,Salem,Yercaud,17.2,25-09-2015
389732,Revenue,Salem,Omalur,14.2,25-09-2015
389770,Revenue,Salem,Edapadi,4.4,25-09-2015
389819,Revenue,Salem,Mettur,31.4,26-09-2015
389906,Revenue,Salem,Attur,1.4,26-09-2015
389909,Revenue,Salem,Edapadi,1,26-09-2015
389910,Revenue,Salem,Valappady,0.6,26-09-2015
389925,Revenue,Salem,Edapadi,33,27-09-2015
389926,Revenue,Salem,sankaridurg,31,27-09-2015
389938,Revenue,Salem,Attur,22.4,27-09-2015
389963,Revenue,Salem,Salem,12,27-09-2015
389983,Revenue,Salem,Gangavalli,8.4,27-09-2015
390007,Revenue,Salem,Mettur,4.6,27-09-2015
390034,Revenue,Salem,Valappady,0.6,27-09-2015
390061,Revenue,Salem,Omalur,59.6,28-09-2015
390068,Revenue,Salem,Attur,53.6,28-09-2015
390071,Revenue,Salem,Gangavalli,52,28-09-2015
390072,Revenue,Salem,Yercaud,51.2,28-09-2015
390082,Revenue,Salem,Valappady,47,28-09-2015
390114,Revenue,Salem,Edapadi,28,28-09-2015
390117,Revenue,Salem,Thammampatti,27.2,28-09-2015
390148,Revenue,Salem,sankaridurg,18.3,28-09-2015
390158,Revenue,Salem,Mettur,16.2,28-09-2015
390173,Revenue,Salem,Salem,14.7,28-09-2015
390284,Revenue,Salem,Gangavalli,43.2,29-09-2015
390352,Revenue,Salem,Attur,12.6,29-09-2015
390382,Revenue,Salem,Thammampatti,7.2,29-09-2015
390385,Revenue,Salem,Valappady,7,29-09-2015
390396,Revenue,Salem,Salem,6.2,29-09-2015
390398,Revenue,Salem,Yercaud,6,29-09-2015
390410,Revenue,Salem,Omalur,5,29-09-2015
390412,Revenue,Salem,Mettur,4.4,29-09-2015
390440,Revenue,Salem,Edapadi,2.4,29-09-2015
390575,Revenue,Salem,Edapadi,17,30-09-2015
390588,Revenue,Salem,Valappady,14.6,30-09-2015
390615,Revenue,Salem,Attur,10.1,30-09-2015
390629,Revenue,Salem,Salem,7.8,30-09-2015
390634,Revenue,Salem,sankaridurg,7,30-09-2015
390666,Revenue,Salem,Yercaud,4,30-09-2015
390672,Revenue,Salem,Gangavalli,3.2,30-09-2015
390695,Revenue,Salem,Mettur,1.2,30-09-2015
390734,Revenue,Salem,Salem,29,01-10-2015
390775,Revenue,Salem,Yercaud,16.8,01-10-2015
390782,Revenue,Salem,Mettur,15.4,01-10-2015
390805,Revenue,Salem,sankaridurg,11,01-10-2015
390833,Revenue,Salem,Thammampatti,8.2,01-10-2015
390918,Revenue,Salem,Gangavalli,4,01-10-2015
390945,Revenue,Salem,Omalur,2.4,01-10-2015
390972,Revenue,Salem,Attur,1.5,01-10-2015
391225,Revenue,Salem,Yercaud,5.4,03-10-2015
391309,Revenue,Salem,Yercaud,14.2,04-10-2015
391310,Revenue,Salem,Omalur,14,04-10-2015
391337,Revenue,Salem,Mettur,6.6,04-10-2015
391346,Revenue,Salem,Edapadi,5.6,04-10-2015
391364,Revenue,Salem,Salem,3.2,04-10-2015
391398,Revenue,Salem,Valappady,0.8,04-10-2015
391467,Revenue,Salem,Valappady,18.6,05-10-2015
391477,Revenue,Salem,Mettur,15.6,05-10-2015
391490,Revenue,Salem,Attur,13.6,05-10-2015
391507,Revenue,Salem,sankaridurg,11,05-10-2015
391515,Revenue,Salem,Yercaud,10.2,05-10-2015
391572,Revenue,Salem,Edapadi,5.4,05-10-2015
391586,Revenue,Salem,Omalur,4.4,05-10-2015
391632,Revenue,Salem,Salem,1.1,05-10-2015
391642,Revenue,Salem,sankaridurg,87,06-10-2015
391648,Revenue,Salem,Yercaud,64.2,06-10-2015
391658,Revenue,Salem,Thammampatti,47.2,06-10-2015
391670,Revenue,Salem,Valappady,36,06-10-2015
391683,Revenue,Salem,Gangavalli,25.4,06-10-2015
391708,Revenue,Salem,Attur,16.8,06-10-2015
391744,Revenue,Salem,Salem,11.4,06-10-2015
391766,Revenue,Salem,Mettur,9.2,06-10-2015
391828,Revenue,Salem,Edapadi,4.2,06-10-2015
391875,Revenue,Salem,Omalur,2,06-10-2015
391937,Revenue,Salem,sankaridurg,28,07-10-2015
392085,Revenue,Salem,Attur,1.4,07-10-2015
392086,Revenue,Salem,Edapadi,1.4,07-10-2015
392100,Revenue,Salem,Salem,0.8,07-10-2015
392146,Revenue,Salem,Mettur,12.8,08-10-2015
392394,Revenue,Salem,Gangavalli,22,11-10-2015
392423,Revenue,Salem,Salem,10.2,11-10-2015
392448,Revenue,Salem,Attur,4.6,11-10-2015
392481,Revenue,Salem,Yercaud,1,11-10-2015
392491,Revenue,Salem,Yercaud,99.6,12-10-2015
392495,Revenue,Salem,Valappady,91,12-10-2015
392504,Revenue,Salem,Salem,71.2,12-10-2015
392535,Revenue,Salem,sankaridurg,46,12-10-2015
392562,Revenue,Salem,Gangavalli,35.3,12-10-2015
392577,Revenue,Salem,Omalur,31.4,12-10-2015
392579,Revenue,Salem,Mettur,30.8,12-10-2015
392580,Revenue,Salem,Edapadi,30.4,12-10-2015
392586,Revenue,Salem,Thammampatti,29.2,12-10-2015
392598,Revenue,Salem,Attur,26.4,12-10-2015
